year,month,radiationtype,radiation
2008,1,ghi,185098
2008,2,ghi,124766
2008,3,ghi,162439
2008,4,ghi,163447
2008,5,ghi,177397
2008,6,ghi,143955
2008,7,ghi,161984
2008,8,ghi,179874
2008,9,ghi,193239
2008,10,ghi,212594
2008,11,ghi,184605
2008,12,ghi,158606
2009,1,ghi,172275
2009,2,ghi,133391
2009,3,ghi,208232
2009,4,ghi,180963
2009,5,ghi,158895
2009,6,ghi,154989
2009,7,ghi,162962
2009,8,ghi,181770
2009,9,ghi,193188
2009,10,ghi,227200
2009,11,ghi,118327
2009,12,ghi,179863
2010,1,ghi,174515
2010,2,ghi,179449
2010,3,ghi,194413
2010,4,ghi,160378
2010,5,ghi,139388
2010,6,ghi,154534
2010,7,ghi,150882
2010,8,ghi,175720
2010,9,ghi,186045
2010,10,ghi,183793
2010,11,ghi,214145
2010,12,ghi,178237
2011,1,ghi,174952
2011,2,ghi,144823
2011,3,ghi,146134
2011,4,ghi,157672
2011,5,ghi,176565
2011,6,ghi,159671
2011,7,ghi,166165
2011,8,ghi,183940
2011,9,ghi,211033
2011,10,ghi,212494
2011,11,ghi,194229
2011,12,ghi,196421
2012,1,ghi,191174
2012,2,ghi,195254
2012,3,ghi,160488
2012,4,ghi,179578
2012,5,ghi,165992
2012,6,ghi,151521
2012,7,ghi,160154
2012,8,ghi,181722
2012,9,ghi,201997
2012,10,ghi,226443
2012,11,ghi,194038
2012,12,ghi,217348
2013,1,ghi,222375
2013,2,ghi,167936
2013,3,ghi,180955
2013,4,ghi,174706
2013,5,ghi,157567
2013,6,ghi,143481
2013,7,ghi,165831
2013,8,ghi,191140
2013,9,ghi,198916
2013,10,ghi,207001
2013,11,ghi,184146
2013,12,ghi,176432
2014,1,ghi,192911
2014,2,ghi,150287
2014,3,ghi,201822
2014,4,ghi,177553
2014,5,ghi,164005
2014,6,ghi,155763
2014,7,ghi,161918
2014,8,ghi,192917
2014,9,ghi,209334
2014,10,ghi,228193
2014,11,ghi,194948
2014,12,ghi,189425
2015,1,ghi,175535
2015,2,ghi,187430
2015,3,ghi,192937
2015,4,ghi,185036
2015,5,ghi,147208
2015,6,ghi,151416
2015,7,ghi,159612
2015,8,ghi,182553
2015,9,ghi,207732
2015,10,ghi,210622
2015,11,ghi,199221
2015,12,ghi,177418
2016,1,ghi,188048
2016,2,ghi,180322
2016,3,ghi,161712
2016,4,ghi,180241
2016,5,ghi,151647
2016,6,ghi,150436
2016,7,ghi,161300
2016,8,ghi,169364
2016,9,ghi,190251
2016,10,ghi,222903
2016,11,ghi,221479
2016,12,ghi,193449
2017,1,ghi,184638
2017,2,ghi,181956
2017,3,ghi,196513
2017,4,ghi,182667
2017,5,ghi,175838
2017,6,ghi,157356
2017,7,ghi,165595
2017,8,ghi,193396
2017,9,ghi,207396
2017,10,ghi,226650
2017,11,ghi,221904
2017,12,ghi,234599
2018,1,ghi,186339
2018,2,ghi,179571
2018,3,ghi,216758
2018,4,ghi,195155
2018,5,ghi,176041
2018,6,ghi,158870
2018,7,ghi,170381
2018,8,ghi,0
