year,month,radiationtype,radiation
2008,1,dni,177715
2008,2,dni,134256
2008,3,dni,190965
2008,4,dni,203296
2008,5,dni,213691
2008,6,dni,171728
2008,7,dni,188317
2008,8,dni,202938
2008,9,dni,183759
2008,10,dni,250403
2008,11,dni,199315
2008,12,dni,214070
2009,1,dni,65763
2009,2,dni,167296
2009,3,dni,246637
2009,4,dni,180760
2009,5,dni,140358
2009,6,dni,197231
2009,7,dni,225660
2009,8,dni,218485
2009,9,dni,228557
2009,10,dni,276129
2009,11,dni,143888
2009,12,dni,191453
2010,1,dni,167559
2010,2,dni,133955
2010,3,dni,206004
2010,4,dni,162498
2010,5,dni,186587
2010,6,dni,199098
2010,7,dni,165894
2010,8,dni,195691
2010,9,dni,140564
2010,10,dni,208067
2010,11,dni,146103
2010,12,dni,161945
2011,1,dni,243788
2011,2,dni,206409
2011,3,dni,144641
2011,4,dni,209043
2011,5,dni,229947
2011,6,dni,171031
2011,7,dni,220127
2011,8,dni,216528
2011,9,dni,248757
2011,10,dni,233724
2011,11,dni,198404
2011,12,dni,169568
2012,1,dni,232316
2012,2,dni,211306
2012,3,dni,156618
2012,4,dni,191315
2012,5,dni,167110
2012,6,dni,150838
2012,7,dni,156479
2012,8,dni,194158
2012,9,dni,200344
2012,10,dni,243696
2012,11,dni,247852
2012,12,dni,222749
2013,1,dni,257249
2013,2,dni,203066
2013,3,dni,216501
2013,4,dni,190295
2013,5,dni,169911
2013,6,dni,170141
2013,7,dni,187491
2013,8,dni,246420
2013,9,dni,228855
2013,10,dni,283767
2013,11,dni,208332
2013,12,dni,249076
2014,1,dni,256453
2014,2,dni,154113
2014,3,dni,209187
2014,4,dni,224701
2014,5,dni,193980
2014,6,dni,199258
2014,7,dni,225401
2014,8,dni,224643
2014,9,dni,232572
2014,10,dni,283232
2014,11,dni,221839
2014,12,dni,204539
2015,1,dni,193000
2015,2,dni,234462
2015,3,dni,226826
2015,4,dni,214297
2015,5,dni,185301
2015,6,dni,179349
2015,7,dni,207252
2015,8,dni,219214
2015,9,dni,237804
2015,10,dni,277196
2015,11,dni,256179
2015,12,dni,204644
2016,1,dni,206322
2016,2,dni,201503
2016,3,dni,179935
2016,4,dni,198782
2016,5,dni,157057
2016,6,dni,131612
2016,7,dni,141391
2016,8,dni,198749
2016,9,dni,156571
2016,10,dni,253965
2016,11,dni,218912
2016,12,dni,224364
2017,1,dni,258935
2017,2,dni,226955
2017,3,dni,229521
2017,4,dni,242558
2017,5,dni,188483
2017,6,dni,194558
2017,7,dni,176303
2017,8,dni,245431
2017,9,dni,252000
2017,10,dni,230631
2017,11,dni,235349
2017,12,dni,305936
2018,1,dni,275969
2018,2,dni,225732
2018,3,dni,207114
2018,4,dni,244196
2018,5,dni,201103
2018,6,dni,169949
2018,7,dni,199694
2018,8,dni,0
