year,month,radiationtype,radiation
2008,1,dni,135178
2008,2,dni,111003
2008,3,dni,95665
2008,4,dni,171073
2008,5,dni,171758
2008,6,dni,145563
2008,7,dni,142725
2008,8,dni,183685
2008,9,dni,189887
2008,10,dni,176595
2008,11,dni,196265
2008,12,dni,220036
2009,1,dni,55828
2009,2,dni,59923
2009,3,dni,198791
2009,4,dni,161649
2009,5,dni,129975
2009,6,dni,189095
2009,7,dni,206932
2009,8,dni,216865
2009,9,dni,197955
2009,10,dni,219187
2009,11,dni,119348
2009,12,dni,221786
2010,1,dni,93364
2010,2,dni,87764
2010,3,dni,117746
2010,4,dni,129108
2010,5,dni,173687
2010,6,dni,155935
2010,7,dni,146249
2010,8,dni,142608
2010,9,dni,108962
2010,10,dni,151178
2010,11,dni,48109
2010,12,dni,81410
2011,1,dni,200189
2011,2,dni,157028
2011,3,dni,83040
2011,4,dni,165765
2011,5,dni,186874
2011,6,dni,165055
2011,7,dni,201557
2011,8,dni,157661
2011,9,dni,224615
2011,10,dni,184194
2011,11,dni,202232
2011,12,dni,135838
2012,1,dni,175778
2012,2,dni,175212
2012,3,dni,106177
2012,4,dni,179173
2012,5,dni,147871
2012,6,dni,131560
2012,7,dni,115390
2012,8,dni,181313
2012,9,dni,195384
2012,10,dni,194011
2012,11,dni,239603
2012,12,dni,251208
2013,1,dni,210837
2013,2,dni,123484
2013,3,dni,151764
2013,4,dni,134746
2013,5,dni,139188
2013,6,dni,164185
2013,7,dni,141016
2013,8,dni,218187
2013,9,dni,221300
2013,10,dni,229677
2013,11,dni,136288
2013,12,dni,240911
2014,1,dni,188841
2014,2,dni,121375
2014,3,dni,139572
2014,4,dni,152090
2014,5,dni,166430
2014,6,dni,127571
2014,7,dni,195943
2014,8,dni,199373
2014,9,dni,195944
2014,10,dni,239034
2014,11,dni,238104
2014,12,dni,236426
2015,1,dni,157548
2015,2,dni,157741
2015,3,dni,189515
2015,4,dni,185216
2015,5,dni,159551
2015,6,dni,123150
2015,7,dni,163984
2015,8,dni,206110
2015,9,dni,215983
2015,10,dni,205445
2015,11,dni,196913
2015,12,dni,217924
2016,1,dni,193384
2016,2,dni,153667
2016,3,dni,134981
2016,4,dni,140544
2016,5,dni,162144
2016,6,dni,147156
2016,7,dni,156800
2016,8,dni,148307
2016,9,dni,143077
2016,10,dni,236581
2016,11,dni,251495
2016,12,dni,236271
2017,1,dni,209892
2017,2,dni,222054
2017,3,dni,161214
2017,4,dni,187288
2017,5,dni,154416
2017,6,dni,157217
2017,7,dni,197821
2017,8,dni,207440
2017,9,dni,231176
2017,10,dni,206333
2017,11,dni,223214
2017,12,dni,288149
2018,1,dni,213412
2018,2,dni,194674
2018,3,dni,183191
2018,4,dni,167014
2018,5,dni,190580
2018,6,dni,176655
2018,7,dni,195383
2018,8,dni,0
