year,month,radiationtype,radiation
2008,1,dni,169946
2008,2,dni,148087
2008,3,dni,173069
2008,4,dni,204333
2008,5,dni,216793
2008,6,dni,173939
2008,7,dni,200404
2008,8,dni,232812
2008,9,dni,205705
2008,10,dni,259283
2008,11,dni,195035
2008,12,dni,225868
2009,1,dni,57828
2009,2,dni,134963
2009,3,dni,248868
2009,4,dni,190146
2009,5,dni,163103
2009,6,dni,218631
2009,7,dni,230779
2009,8,dni,232710
2009,9,dni,230789
2009,10,dni,276357
2009,11,dni,156040
2009,12,dni,208862
2010,1,dni,158904
2010,2,dni,153100
2010,3,dni,171680
2010,4,dni,151254
2010,5,dni,188209
2010,6,dni,212612
2010,7,dni,172531
2010,8,dni,224935
2010,9,dni,166206
2010,10,dni,203985
2010,11,dni,169041
2010,12,dni,150171
2011,1,dni,230319
2011,2,dni,170377
2011,3,dni,130923
2011,4,dni,216199
2011,5,dni,248656
2011,6,dni,209922
2011,7,dni,232883
2011,8,dni,236370
2011,9,dni,257269
2011,10,dni,243387
2011,11,dni,156570
2011,12,dni,193497
2012,1,dni,198444
2012,2,dni,210597
2012,3,dni,142319
2012,4,dni,211694
2012,5,dni,174458
2012,6,dni,178502
2012,7,dni,186062
2012,8,dni,214760
2012,9,dni,209661
2012,10,dni,258803
2012,11,dni,236616
2012,12,dni,208227
2013,1,dni,242711
2013,2,dni,171611
2013,3,dni,210090
2013,4,dni,215641
2013,5,dni,188358
2013,6,dni,199473
2013,7,dni,215516
2013,8,dni,260439
2013,9,dni,252080
2013,10,dni,268604
2013,11,dni,181148
2013,12,dni,248384
2014,1,dni,205208
2014,2,dni,119961
2014,3,dni,229793
2014,4,dni,203678
2014,5,dni,214446
2014,6,dni,199706
2014,7,dni,230693
2014,8,dni,252150
2014,9,dni,259165
2014,10,dni,284096
2014,11,dni,222146
2014,12,dni,190767
2015,1,dni,180059
2015,2,dni,231330
2015,3,dni,216345
2015,4,dni,234558
2015,5,dni,203464
2015,6,dni,188523
2015,7,dni,226366
2015,8,dni,248410
2015,9,dni,245445
2015,10,dni,271745
2015,11,dni,247139
2015,12,dni,134858
2016,1,dni,227964
2016,2,dni,202999
2016,3,dni,168806
2016,4,dni,227480
2016,5,dni,171844
2016,6,dni,177857
2016,7,dni,169567
2016,8,dni,216808
2016,9,dni,186838
2016,10,dni,247820
2016,11,dni,272800
2016,12,dni,251571
2017,1,dni,255626
2017,2,dni,213150
2017,3,dni,258503
2017,4,dni,249848
2017,5,dni,219502
2017,6,dni,204444
2017,7,dni,219854
2017,8,dni,249775
2017,9,dni,255703
2017,10,dni,255233
2017,11,dni,239882
2017,12,dni,302123
2018,1,dni,209079
2018,2,dni,242272
2018,3,dni,175081
2018,4,dni,255598
2018,5,dni,222331
2018,6,dni,198831
2018,7,dni,217494
2018,8,dni,0
